Zscore,longitude,latitude,year,group
586.31,-118.4530614,36.64612971,2005,positive
581.01,-118.43037,36.82588259,2005,positive
576.3,-118.4323797,36.82354228,2005,positive
566.69,-118.4204548,36.82184508,2005,positive
560.34,-118.43037,36.82588259,2005,positive
557.89,-118.4530614,36.64612971,2005,positive
555.06,-118.43037,36.82588259,2005,positive
554.05,-118.4323797,36.82354228,2005,positive
546.98,-118.4323797,36.82354228,2005,positive
545.31,-118.4530614,36.64612971,2005,positive
518.02,-118.4530614,36.64612971,2005,positive
509.34,-118.4323797,36.82354228,2005,positive
497.43,-118.4286489,36.82408687,2005,positive
492.11,-118.4534131,36.64944199,2005,positive
483.74,-118.4323797,36.82354228,2005,positive
480.59,-118.4323797,36.82354228,2005,positive
477.65,-118.4323797,36.82354228,2005,positive
468.8,-118.4323797,36.82354228,2005,positive
467.08,-118.4323797,36.82354228,2005,positive
459.07,-118.4286489,36.82408687,2005,positive
456.24,-118.43037,36.82588259,2005,positive
450.53,-118.4192419,36.82174931,2005,positive
447.07,-118.4323797,36.82354228,2005,positive
439.77,-118.4610758,36.6419294,2005,positive
436.09,-118.4610758,36.6419294,2005,positive
425.17,-118.4323797,36.82354228,2005,positive
424.46,-118.4286489,36.82408687,2005,positive
420,-118.43037,36.82588259,2005,positive
418.69,-118.4286489,36.82408687,2005,positive
415.44,-118.4323797,36.82354228,2005,positive
412.3,-118.4323797,36.82354228,2005,positive
407.56,-118.4323797,36.82354228,2005,positive
405.96,-118.4286489,36.82408687,2005,positive
401.73,-118.4534131,36.64944199,2005,positive
400.81,-118.4534131,36.64944199,2005,positive
394.07,-118.4534131,36.64944199,2005,positive
393.43,-118.4323797,36.82354228,2005,positive
390.4,-118.4276806,36.81976438,2005,positive
388.45,-118.4530614,36.64612971,2005,positive
388.28,-118.43037,36.82588259,2005,positive
386.78,-118.4204548,36.82184508,2005,positive
375.37,-118.4286489,36.82408687,2005,positive
373.91,-118.4323797,36.82354228,2005,positive
373.33,-118.4323797,36.82354228,2005,positive
372.4,-118.4610758,36.6419294,2005,positive
370.35,-118.43037,36.82588259,2005,positive
370.17,-118.4323797,36.82354228,2005,positive
367.03,-118.4286489,36.82408687,2005,positive
365.54,-118.4192419,36.82174931,2005,positive
360.27,-118.43037,36.82588259,2005,positive
356.85,-118.4323797,36.82354228,2005,positive
355.87,-118.4530614,36.64612971,2005,positive
354.97,-118.4323797,36.82354228,2005,positive
350.37,-118.4534131,36.64944199,2005,positive
350.15,-118.4286489,36.82408687,2005,positive
348.55,-118.4323797,36.82354228,2005,positive
339.89,-118.4530614,36.64612971,2005,positive
337.03,-118.4323797,36.82354228,2005,positive
333.8,-118.4323797,36.82354228,2005,positive
331,-118.4610758,36.6419294,2005,positive
330.27,-118.4323797,36.82354228,2005,positive
322.58,-118.4286489,36.82408687,2005,positive
319.82,-118.4286489,36.82408687,2005,positive
314.18,-118.4286489,36.82408687,2005,positive
314.09,-118.4323797,36.82354228,2005,positive
312.95,-118.4204548,36.82184508,2005,positive
307.82,-118.4192419,36.82174931,2005,positive
301.5,-118.4323797,36.82354228,2005,positive
299.84,-118.43037,36.82588259,2005,positive
298.04,-118.4323797,36.82354228,2005,positive
294.77,-118.4323797,36.82354228,2005,positive
294.66,-118.4323797,36.82354228,2005,positive
292.12,-118.4286489,36.82408687,2005,positive
288.97,-118.4610758,36.6419294,2005,positive
288.88,-118.4276806,36.81976438,2005,positive
288.31,-118.4192419,36.82174931,2005,positive
284.55,-118.4323797,36.82354228,2005,positive
283.79,-118.4323797,36.82354228,2005,positive
277.63,-118.4323797,36.82354228,2005,positive
272.46,-118.4286489,36.82408687,2005,positive
268.17,-118.4323797,36.82354228,2005,positive
266.64,-118.4530614,36.64612971,2005,positive
253.56,-118.4323797,36.82354228,2005,positive
250.74,-118.4530614,36.64612971,2005,positive
250.39,-118.4553895,36.65016068,2005,positive
250.2,-118.4323797,36.82354228,2005,positive
250.09,-118.4610758,36.6419294,2005,positive
247.01,-118.43037,36.82588259,2005,positive
239.41,-118.4323797,36.82354228,2005,positive
238.17,-118.4286489,36.82408687,2005,positive
235.58,-118.4530614,36.64612971,2005,positive
233.89,-118.4286489,36.82408687,2005,positive
230.94,-118.4530614,36.64612971,2005,positive
225.97,-118.4610758,36.6419294,2005,positive
219.55,-118.43037,36.82588259,2005,positive
215.53,-118.4276806,36.81976438,2005,positive
214.05,-118.43037,36.82588259,2005,positive
212.86,-118.4323797,36.82354228,2005,positive
212.61,-118.4323797,36.82354228,2005,positive
210.65,-118.43037,36.82588259,2005,positive
204.68,-118.4310362,36.8181581,2005,positive
199.83,-118.4323797,36.82354228,2005,positive
199.3,-118.4530614,36.64612971,2005,positive
193.57,-118.421943,36.82240065,2005,positive
192.64,-118.4276806,36.81976438,2005,positive
191.92,-118.4323797,36.82354228,2005,positive
191.6,-118.4286489,36.82408687,2005,positive
190.9,-118.4491572,36.64472419,2005,positive
190.35,-118.43037,36.82588259,2005,positive
188.36,-118.4286489,36.82408687,2005,positive
184.71,-118.4491572,36.64472419,2005,positive
178.22,-118.4323797,36.82354228,2005,positive
175.84,-118.4286489,36.82408687,2005,positive
171.18,-118.4204548,36.82184508,2005,positive
164.57,-118.4323797,36.82354228,2005,positive
163.69,-118.4286489,36.82408687,2005,positive
163.46,-118.4491572,36.64472419,2005,positive
163.3,-118.4276806,36.81976438,2005,positive
161.75,-118.43037,36.82588259,2005,positive
161.75,-118.43037,36.82588259,2005,positive
157.08,-118.43037,36.82588259,2005,positive
155,-118.4530614,36.64612971,2005,positive
154.16,-118.43037,36.82588259,2005,positive
152.69,-118.4276806,36.81976438,2005,positive
151.2,-118.4530614,36.64612971,2005,positive
150,-118.4323797,36.82354228,2005,positive
148.75,-118.4491572,36.64472419,2005,positive
144.86,-118.4491572,36.64472419,2005,positive
144.61,-118.4323797,36.82354228,2005,positive
144.02,-118.4323797,36.82354228,2005,positive
139.59,-118.43037,36.82588259,2005,positive
135.88,-118.43037,36.82588259,2005,positive
134.94,-118.4323797,36.82354228,2005,positive
130.95,-118.4204548,36.82184508,2005,positive
130.88,-118.4610758,36.6419294,2005,positive
129.62,-118.4276806,36.81976438,2005,positive
129.4,-118.4553895,36.65016068,2005,positive
125.3,-118.4286489,36.82408687,2005,positive
124.9,-118.4323797,36.82354228,2005,positive
124.34,-118.4534131,36.64944199,2005,positive
120.09,-118.4553895,36.65016068,2005,positive
118.37,-118.4286489,36.82408687,2005,positive
114.76,-118.43037,36.82588259,2005,positive
114.25,-118.421943,36.82240065,2005,positive
113.91,-118.4553895,36.65016068,2005,positive
112.23,-118.4192419,36.82174931,2005,positive
107.03,-118.4598532,36.64703823,2005,positive
105.44,-118.5270104,37.07244332,2005,positive
105.34,-118.4323797,36.82354228,2005,positive
104.82,-118.4286489,36.82408687,2005,positive
101.9,-118.4530614,36.64612971,2005,positive
101.72,-118.4192419,36.82174931,2005,positive
100.94,-118.4323797,36.82354228,2005,positive
100.81,-118.4323797,36.82354228,2005,positive
99.1,-118.4276806,36.81976438,2005,positive
98.42,-118.4323797,36.82354228,2005,positive
96.21,-118.4530614,36.64612971,2005,positive
94.58,-118.4323797,36.82354228,2005,positive
93.41,-118.4310362,36.8181581,2005,positive
91.41,-118.4204548,36.82184508,2005,positive
89.96,-118.4323797,36.82354228,2005,positive
88.93,-118.43037,36.82588259,2005,positive
88.15,-118.4276806,36.81976438,2005,positive
86.96,-118.5427393,37.06918702,2005,positive
86.7,-118.43037,36.82588259,2005,positive
85.83,-118.4276806,36.81976438,2005,positive
85.77,-118.4553895,36.65016068,2005,positive
83.54,-118.43037,36.82588259,2005,positive
83.14,-118.4491572,36.64472419,2005,positive
82.71,-118.4491572,36.64472419,2005,positive
82.2,-118.4323797,36.82354228,2005,positive
81.8,-118.4276806,36.81976438,2005,positive
81.34,-118.4276806,36.81976438,2005,positive
80.29,-118.4553895,36.65016068,2005,positive
80,-118.4323797,36.82354228,2005,positive
79.47,-118.4192419,36.82174931,2005,positive
79.35,-118.4310362,36.8181581,2005,positive
79.27,-118.4323797,36.82354228,2005,positive
78.25,-118.4610758,36.6419294,2005,positive
77.16,-118.4534131,36.64944199,2005,positive
76.43584,-118.5270104,37.07244332,2005,positive
76.31,-118.4276806,36.81976438,2005,positive
74.27,-118.4276806,36.81976438,2005,positive
73.99,-118.4323797,36.82354228,2005,positive
73.81,-118.4323797,36.82354228,2005,positive
73.59,-118.4192419,36.82174931,2005,positive
73.28,-118.4530614,36.64612971,2005,positive
72.22,-118.4152073,36.81202757,2005,positive
72.1,-118.4323797,36.82354228,2005,positive
70.83,-118.4323797,36.82354228,2005,positive
67.84,-118.4276806,36.81976438,2005,positive
65.62,-118.4534131,36.64944199,2005,positive
64.52,-118.4323797,36.82354228,2005,positive
60.89,-118.4583957,36.65046822,2005,positive
60.68,-118.4192419,36.82174931,2005,positive
59.95272,-118.5427393,37.06918702,2005,positive
59.89,-118.43037,36.82588259,2005,positive
58.52,-118.4530614,36.64612971,2005,positive
58.28,-118.4276806,36.81976438,2005,positive
58.06,-118.4276806,36.81976438,2005,positive
54.47,-118.4323797,36.82354228,2005,positive
54.46,-118.43037,36.82588259,2005,positive
53.49,-118.4276806,36.81976438,2005,positive
53.41,-118.4491572,36.64472419,2005,positive
51.56,-118.5427393,37.06918702,2005,positive
51.21,-118.4323797,36.82354228,2005,positive
50.67,-118.4553895,36.65016068,2005,positive
49.77,-118.43037,36.82588259,2005,positive
48.87,-118.4534131,36.64944199,2005,positive
48.86,-118.4276806,36.81976438,2005,positive
48.7,-118.43037,36.82588259,2005,positive
48.36,-118.4286489,36.82408687,2005,positive
46.67,-118.4610758,36.6419294,2005,positive
46.63624,-118.5270104,37.07244332,2005,positive
43.42,-118.4534131,36.64944199,2005,positive
41.81,-118.4286489,36.82408687,2005,positive
41.26,-118.4323797,36.82354228,2005,positive
41.18,-118.4610758,36.6419294,2005,positive
38.55,-118.4610758,36.6419294,2005,positive
38.18,-118.4323797,36.82354228,2005,positive
37.72,-118.4323797,36.82354228,2005,positive
37.26,-118.4276806,36.81976438,2005,positive
37.24,-118.4491572,36.64472419,2005,positive
36.59,-118.4276806,36.81976438,2005,positive
36.09088,-118.5427393,37.06918702,2005,positive
34.73936,-118.5427393,37.06918702,2005,positive
34.41,-118.4323797,36.82354228,2005,positive
33.85,-118.4530614,36.64612971,2005,positive
32.26,-118.4323797,36.82354228,2005,positive
32.12,-118.4276806,36.81976438,2005,positive
31.56,-118.4530614,36.64612971,2005,positive
31.41,-118.4204548,36.82184508,2005,positive
31.05848,-118.5427393,37.06918702,2005,positive
29.86408,-118.5270104,37.07244332,2005,positive
29.12,-118.4276806,36.81976438,2005,positive
29.09,-118.4534131,36.64944199,2005,positive
29.086,-118.5427393,37.06918702,2005,positive
29.08,-119.62689,37.72702,2005,positive
28.86,-118.4323797,36.82354228,2005,positive
28.83,-118.4152073,36.81202757,2005,positive
28.8,-118.4286489,36.82408687,2005,positive
28.46536,-118.5427393,37.06918702,2005,positive
28.28,-118.43037,36.82588259,2005,positive
28.26,-118.4276806,36.81976438,2005,positive
27.58216,-118.5427393,37.06918702,2005,positive
25.96,-118.4276806,36.81976438,2005,positive
25.51,-118.4530614,36.64612971,2005,positive
24.8,-118.4610758,36.6419294,2005,positive
23.08,-118.4286489,36.82408687,2005,positive
22.34,-118.4491572,36.64472419,2005,positive
22.07,-118.4276806,36.81976438,2005,positive
22.06,-118.4534131,36.64944199,2005,positive
21.96,-118.4276806,36.81976438,2005,positive
21.63,-118.4323797,36.82354228,2005,positive
21.61,-118.4530614,36.64612971,2005,positive
21.59,-118.4276806,36.81976438,2005,positive
21.43608,-118.5427393,37.06918702,2005,positive
21.39,-118.4534131,36.64944199,2005,positive
20.63,-118.4276806,36.81976438,2005,positive
20.56,-118.4323797,36.82354228,2005,positive
20.14,-118.4276806,36.81976438,2005,positive
19.7,-118.4286489,36.82408687,2005,positive
19.65,-118.4276806,36.81976438,2005,positive
19.43,-118.4323797,36.82354228,2005,positive
19.38,-118.4204548,36.82184508,2005,positive
19.3264,-118.5270104,37.07244332,2005,positive
18.99,-118.4530614,36.64612971,2005,positive
18.88,-118.4530614,36.64612971,2005,positive
18.84536,-118.5427393,37.06918702,2005,positive
18.37,-118.4534131,36.64944199,2005,positive
17.85,-118.4276806,36.81976438,2005,positive
17.4536,-118.5270104,37.07244332,2005,positive
16.85,-118.4276806,36.81976438,2005,positive
16.36,-118.4491572,36.64472419,2005,positive
15.45,-118.4192419,36.82174931,2005,positive
15.38,-118.4276806,36.81976438,2005,positive
15.29,-118.4204548,36.82184508,2005,positive
15.18,-118.4553895,36.65016068,2005,positive
15.05,-118.4276806,36.81976438,2005,positive
14.81,-118.4204548,36.82184508,2005,positive
14.75,-118.4534131,36.64944199,2005,positive
14.64,-118.4553895,36.65016068,2005,positive
14.58,-118.4276806,36.81976438,2005,positive
14.47352,-118.5270104,37.07244332,2005,positive
14.29,-118.4276806,36.81976438,2005,positive
13.83,-118.4286489,36.82408687,2005,positive
13.66,-118.43037,36.82588259,2005,positive
13.65,-118.4534131,36.64944199,2005,positive
13.51,-118.4286489,36.82408687,2005,positive
13.0784,-118.5270104,37.07244332,2005,positive
12.9424,-118.5270104,37.07244332,2005,positive
12.63,-118.4152073,36.81202757,2005,positive
12.46,-118.4530614,36.64612971,2005,positive
12.4,-119.81408,37.90281,2005,positive
12.2032,-118.5427393,37.06918702,2005,positive
12.12,-118.4276806,36.81976438,2005,positive
12.07,-118.4530614,36.64612971,2005,positive
11.49,-118.4276806,36.81976438,2005,positive
11.45,-118.4323797,36.82354228,2005,positive
11.33,-118.4192419,36.82174931,2005,positive
10.8,-118.4491572,36.64472419,2005,positive
10.69,-118.4176384,36.81466472,2005,positive
10.5,-118.4286489,36.82408687,2005,positive
10.26,-118.4276806,36.81976438,2005,positive
9.77,-118.4553895,36.65016068,2005,positive
9.68,-118.4491572,36.64472419,2005,positive
9.67,-118.4583957,36.65046822,2005,positive
9.44,-118.4276806,36.81976438,2005,positive
9.32,-118.4534131,36.64944199,2005,positive
9.29,-118.4204548,36.82184508,2005,positive
9.22,-118.4276806,36.81976438,2005,positive
8.39,-118.4204548,36.82184508,2005,positive
8.08,-118.4276806,36.81976438,2005,positive
7.87,-118.4276806,36.81976438,2005,positive
7.74,-118.4323797,36.82354228,2005,positive
7.6,-118.4276806,36.81976438,2005,positive
7.58,-118.4323797,36.82354228,2005,positive
7.4,-118.4323797,36.82354228,2005,positive
7.39,-118.4276806,36.81976438,2005,positive
7.3,-118.421943,36.82240065,2005,positive
7.25,-118.4276806,36.81976438,2005,positive
7.17,-118.4276806,36.81976438,2005,positive
7.07,-118.4491572,36.64472419,2005,positive
6.995504,-118.5427393,37.06918702,2005,positive
6.92,-118.421943,36.82240065,2005,positive
6.91,-118.421943,36.82240065,2005,positive
6.82,-118.4192419,36.82174931,2005,positive
6.77,-118.4276806,36.81976438,2005,positive
6.74,-118.4276806,36.81976438,2005,positive
6.63,-118.4276806,36.81976438,2005,positive
6.62,-118.4491572,36.64472419,2005,positive
6.51,-118.4610758,36.6419294,2005,positive
6.07,-118.4276806,36.81976438,2005,positive
6.07,-118.4276806,36.81976438,2005,positive
6,-118.4310362,36.8181581,2005,positive
5.75,-118.4286489,36.82408687,2005,positive
5.74,-118.4534131,36.64944199,2005,positive
5.73,-118.4276806,36.81976438,2005,positive
5.68,-118.4276806,36.81976438,2005,positive
5.66,-118.4286489,36.82408687,2005,positive
5.3,-118.4192419,36.82174931,2005,positive
5.27,-118.4276806,36.81976438,2005,positive
5.24,-118.4176384,36.81466472,2005,positive
5.23,-118.4530614,36.64612971,2005,positive
5.2,-118.4276806,36.81976438,2005,positive
5.19,-118.421943,36.82240065,2005,positive
5.18,-118.4310362,36.8181581,2005,positive
4.99,-118.43037,36.82588259,2005,positive
4.91,-118.4530614,36.64612971,2005,positive
4.63,-118.4286489,36.82408687,2005,positive
4.59,-118.43037,36.82588259,2005,positive
4.53,-118.4152073,36.81202757,2005,positive
4.49,-118.4276806,36.81976438,2005,positive
4.26,-118.4276806,36.81976438,2005,positive
4.21,-118.4530614,36.64612971,2005,positive
4.14,-118.4530614,36.64612971,2005,positive
4.1,-118.4530614,36.64612971,2005,positive
3.57,-118.4152073,36.81202757,2005,positive
3.55,-118.43037,36.82588259,2005,positive
3.46,-118.4310362,36.8181581,2005,positive
3.41,-118.4286489,36.82408687,2005,positive
3.32,-118.4534131,36.64944199,2005,positive
3.29,-118.421943,36.82240065,2005,positive
3.26,-118.4534131,36.64944199,2005,positive
3.15,-118.4204548,36.82184508,2005,positive
3.13,-118.4530614,36.64612971,2005,positive
3.03,-118.4491572,36.64472419,2005,positive
3,-118.4204548,36.82184508,2005,positive
2.98,-118.4192419,36.82174931,2005,positive
2.95,-118.43037,36.82588259,2005,positive
2.93,-118.4310362,36.8181581,2005,positive
2.92,-118.4276806,36.81976438,2005,positive
2.9,-118.4176384,36.81466472,2005,positive
2.83,-118.4204548,36.82184508,2005,positive
2.8,-118.4310362,36.8181581,2005,positive
2.77,-118.4276806,36.81976438,2005,positive
2.63,-118.4610758,36.6419294,2005,positive
2.570512,-118.5427393,37.06918702,2005,positive
2.57,-118.421943,36.82240065,2005,positive
2.54,-118.4276806,36.81976438,2005,positive
2.48,-118.4204548,36.82184508,2005,positive
2.39,-118.43037,36.82588259,2005,positive
2.37,-118.4530614,36.64612971,2005,positive
2.17,-118.4204548,36.82184508,2005,positive
2.16,-118.421943,36.82240065,2005,positive
2.11,-118.4192419,36.82174931,2005,positive
2.09,-118.4276806,36.81976438,2005,positive
2.07,-118.4276806,36.81976438,2005,positive
2.05,-118.4534131,36.64944199,2005,positive
2.04,-118.4204548,36.82184508,2005,positive
2,-119.80553,37.7564,2005,positive
1.94,-118.4204548,36.82184508,2005,positive
1.93,-118.4276806,36.81976438,2005,positive
1.85,-118.421943,36.82240065,2005,positive
1.79,-118.4192419,36.82174931,2005,positive
1.67,-118.4204548,36.82184508,2005,positive
1.61,-118.4553895,36.65016068,2005,positive
1.439816,-118.5427393,37.06918702,2005,positive
1.33,-118.4276806,36.81976438,2005,positive
1.05,-118.4276806,36.81976438,2005,positive
0.92,-118.4276806,36.81976438,2005,positive
0.83,-118.4530614,36.64612971,2005,positive
0.82,-118.4530614,36.64612971,2005,positive
0.81,-118.4168401,36.81332175,2005,positive
0.7659536,-118.5268245,37.07916969,2005,positive
0.73,-118.4610758,36.6419294,2005,positive
0.73,-118.43037,36.82588259,2005,positive
0.66,-118.4530614,36.64612971,2005,positive
0.66,-118.4176384,36.81466472,2005,positive
0.66,-118.4152073,36.81202757,2005,positive
0.61,-118.4204548,36.82184508,2005,positive
0.59,-118.4530614,36.64612971,2005,positive
0.54,-118.4286489,36.82408687,2005,positive
0.38,-118.4323797,36.82354228,2005,positive
0.37,-118.43037,36.82588259,2005,positive
0.37,-118.43037,36.82588259,2005,positive
0.33,-118.4534131,36.64944199,2005,positive
0.32,-118.4237168,36.8155169,2005,positive
0.2,-118.4192419,36.82174931,2005,positive
0.16,-118.4286489,36.82408687,2005,positive
0.16,-118.4252046,36.81091124,2005,positive
0.16,-118.4176384,36.81466472,2005,positive
0.14,-118.4598532,36.64703823,2005,positive
0.13,-118.4530614,36.64612971,2005,positive
0.13,-118.4204548,36.82184508,2005,positive
0.07,-118.4323797,36.82354228,2005,positive
0.06,-118.4276806,36.81976438,2005,positive
0.05,-118.4286489,36.82408687,2005,positive
0,-119.79391,37.99567,2005,negative
0,-119.72869,38.01165,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5427393,37.06918702,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5355966,37.08687618,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5270104,37.07244332,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.5268245,37.07916969,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4610758,36.6419294,2005,negative
0,-118.4583957,36.65046822,2005,negative
0,-118.4553895,36.65016068,2005,negative
0,-118.4553895,36.65016068,2005,negative
0,-118.4553895,36.65016068,2005,negative
0,-118.4553895,36.65016068,2005,negative
0,-118.4553895,36.65016068,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4534131,36.64944199,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4530614,36.64612971,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4491572,36.64472419,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4323797,36.82354228,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
0,-118.4310362,36.8181581,2005,negative
